student_id,abs_error_letters,error_letters,error_percentage
22301,2375.741988465189,-2375.741988465189,-21.470906173685428
11572,2321.860363880793,231.80349657932902,247.8132937462074
13817,2318.1854154955254,-510.27852354266366,22.139195961524305
15651,2308.265241612991,599.8825713495413,439.109398473491
8432,2277.4834812134504,-2277.4834812134504,-55.31872866745338
13743,2258.190257978936,351.4161831314364,77.16800882478682
14892,2233.045616897941,95.85672139823437,97.61877772727627
8431,2202.5519698510566,-2202.5519698510566,-52.04347126918994
14882,2184.8050669133663,-877.2578840213158,5.192149444227748
11389,2183.514662116766,-2183.514662116766,-73.71000124549806
13836,2168.9944413850703,-287.4924081216256,35.46624139671465
14381,2156.9553996349373,784.1211960812415,90.61532664503346
5806,2143.395427301526,800.8623772710562,249.73808815297096
22333,2137.6062135994434,-55.44435892700985,265.00035971317874
20912,2120.8838543593884,2120.8838543593884,1116.2546601891518
21835,2115.8895528018475,-2115.8895528018475,-48.274768211104195
24761,2111.471236348152,2111.471236348152,120.0381601107534
4842,2093.931019872427,-2093.931019872427,-77.95722337574188
795,2092.868528286616,-2029.9544309874375,-17.764570671464426
22353,2075.7674895823,-383.69792249798775,4.108550613026029
20081,2074.2549939652286,423.66223590572673,808.0970152766058
14718,2062.2404255888296,477.55348270918665,26.291221553991598
22380,2028.9285140832264,-724.5472640991205,-2.4341649528111318
22378,1995.9559376984828,-1995.9559376984828,-21.40030037079767
16172,1981.3711283888126,-1374.2510335104791,-10.830843425908224
7236,1974.5376386228538,-402.3262509819529,353.381389182008
16317,1966.5419147014616,548.6041529973357,15.61540453472587
15260,1924.5461921935732,1379.544833500277,69.15566218134454
14854,1920.1489981846355,-1920.1489981846355,-14.571858845336434
7084,1907.0279346569018,-143.3930359710345,42.87011012305552
15498,1888.8269765377045,1041.2103671686991,138.80342538973906
9983,1857.666323184967,1403.1482529640198,49.23166221445211
22460,1839.0267476931215,-475.83699364215136,40.939992791868164
13769,1821.0353123992682,-715.3573239892721,1.1888587791914773
15504,1818.3048319011928,315.5453095108272,78.18785075763277
25130,1814.3459837317466,-462.80274297595025,68.306802336356
7545,1809.405743919313,-1802.5878899469972,-22.06808409694178
15763,1804.147036490341,360.0958807244897,107.70222151846912
20846,1801.081139255315,-658.6946181692183,171.18981461890098
14510,1786.753456202646,618.4106266275049,46.08378225916321
