student_id,abs_error_letters,error_letters,error_percentage
11231,1317.0021490938962,-1147.8866032431167,-25.67268611481962
14099,1316.6160609993067,-1316.6160609993067,-45.31799190285747
16105,1312.809006050229,-460.20746770873666,42.017585701879554
3359,1312.0711220204828,-1130.8304716087875,-24.213121319690323
17613,1309.0558874029664,-741.5848091710357,9.013003920477765
11352,1307.8121756106616,-1307.8121756106616,-44.19438866655271
13477,1296.8115093924105,-751.7776627160608,8.091581931451731
2520,1293.961254051162,-1259.6419129379922,-38.43279162580218
7080,1291.9510924567778,-561.3753669783473,299.5168086368738
24264,1287.5611500404775,-1287.5611500404775,-78.46198354908455
15375,1287.012088728603,-997.2262072595768,-10.006357069069754
14468,1282.2884893761945,-1132.821916987188,-7.171399861467563
27862,1281.6369562521577,1281.6369562521577,462.6848217516815
15626,1281.3967151318986,-894.3637536441287,-13.024089864947657
15727,1279.5108451500535,-856.6110353812576,-5.089592675876128
11820,1277.9709222586825,-170.63270501978695,392.7545818834823
23752,1268.6317529877026,-198.28498924771944,75.17451810517235
11279,1264.772150935605,-1044.627440633252,-29.025981422177626
11673,1263.8148448312033,-1070.7193686856579,85.06783869839491
10530,1260.1620185459033,-778.385149824433,57.02080330288443
20392,1254.4480312699452,-819.5570733780041,81.13263448430652
13624,1249.654400807702,-1193.106435260425,-41.23125775769922
10738,1247.3890952396653,-1247.3890952396653,-42.88241736497208
13264,1243.358517813186,-1152.8389472092192,-30.245233007162213
14280,1240.8952215909958,-1240.8952215909958,-60.679472938435
19884,1240.013423138857,-1152.505103151997,-34.30297780443795
105,1236.7056757484308,-361.6151518996128,208.22286966842665
17000,1231.686588227128,-790.7985114399344,1.24717231421121
21209,1231.5941511802375,-1231.5941511802375,-59.64136325328027
987,1231.577529104054,-1231.577529104054,-44.16525775654663
5950,1229.1220001382753,-1045.2886014403775,-29.347565834428437
6178,1227.229394249618,-1227.229394249618,-72.83260499997733
10542,1226.1080716388922,-13.502866038431725,210.00292970386968
23654,1225.2609511036426,-977.9269628934562,-19.360431965959137
22082,1222.1864486927786,-1222.1864486927786,-43.7023323653071
13769,1219.4031489063054,-1154.12309905115,-36.90893096006656
12720,1215.0905992833432,-371.59949941397645,195.1206527440636
8244,1211.880772722885,-1211.880772722885,-65.89890009368598
21998,1210.960059505577,-1210.960059505577,-50.49920206930287
15509,1205.9158779824418,-876.772405651531,-7.925781387382835
17623,1205.671372372657,-899.4937347012261,-19.348151925385803
572,1203.344319834773,-1015.509200421295,-26.762263755096512
29341,1201.5771007984877,1201.5771007984877,741.7142597521529
25242,1195.9677617251873,1195.9677617251873,282.0678683314121
14273,1195.3522531172882,-832.3324740255872,30.45867457918008
23287,1188.3798826828133,-772.718712503789,84.15990675966168
6505,1187.5772801861167,-1163.6098930463195,-43.37155813580194
21074,1186.1210798798127,-1186.1210798798127,-42.956702774771976
13474,1183.0821237496566,-715.8489483038429,17.501224256248857
6412,1177.7039782702925,-1177.7039782702925,-48.85791301967031
5332,1170.4060264863074,-1170.4060264863074,-40.40667461695618
24017,1168.7192174717784,-1168.7192174717784,-72.05420576274835
10000,1164.700854680501,325.7249123668298,217.53535501810586
6509,1157.9215794280171,-967.3802240751683,-28.898318325385095
14953,1150.192735659269,-1150.192735659269,-44.97685633163662
28094,1147.7358779727172,-339.645652288571,91.48120333155809
11943,1147.517142623663,-378.2424546182156,212.39809523225134
15790,1143.8685904785705,-941.8590777492008,-18.14435103553708
24934,1135.9504571808502,-1135.9504571808502,-59.792814262165436
2262,1135.3850903569587,-666.3386582737522,27.349597596791146
11313,1134.094155347906,-889.7567685460672,-28.275637035923257
3202,1130.9953231543302,-888.3924438029528,-14.554603634583852
9983,1130.0950028896332,-74.07852827136715,143.0677494076704
26936,1129.9933068547398,-159.88260096870363,184.45682348765172
989,1127.4805314365774,-1060.7992506150156,-39.02058909118175
1822,1126.2331580407917,-1126.2331580407917,-67.72298003853227
1047,1126.046635516207,-538.3639602658941,69.10516200161157
28362,1124.3228294029832,-1124.3228294029832,-57.56901328228281
1743,1122.1322925342247,-1122.1322925342247,-51.26794537080801
4920,1121.294189138338,-646.7086390660455,2.3041145922634314
19858,1120.1983253594954,-850.3467514507938,-0.7825309414118684
1030,1114.0966620370746,-1114.0966620370746,-50.32053577403227
9995,1113.9471755822499,-90.22635557875037,137.82494833384465
26240,1113.5509796803817,-87.13508761096746,377.33906693217756
14434,1112.7714452460846,-1068.0214736590929,-37.12299271299317
9992,1111.92570147415,-92.24782968685031,137.16768407094054
13939,1107.8415827741226,-980.2380100150903,-27.530120465452928
24929,1107.738107895013,-928.4108529980294,-12.919728622806872
20389,1106.0129253701307,-573.249334431719,57.78301370450987
9990,1105.9033738250534,-98.27015733594696,135.20776197085874
2261,1105.7444843389094,-159.7364986129105,579.9943061442638
5901,1100.117389867548,-1033.2593593508936,-21.423007720873073
9925,1099.353630594909,-1099.353630594909,-67.903250808827
24554,1098.8432958405465,-1098.8432958405465,-54.930692162301135
1029,1095.6502107046545,-210.03009303286666,893.9795301384867
16056,1092.9871100327,-1092.9871100327,-42.75368877735858
29679,1091.8534884005783,-1091.8534884005783,-55.849283294147234
15651,1090.4015980291047,-259.78785394637714,106.97505632116572
26972,1080.3378524420161,-872.799117722859,-29.246426518517207
14206,1079.3105008415878,1079.3105008415878,1079.3105008415878
6584,1078.9027065262198,-554.9714778885245,-2.611505639194185
16172,1078.0652630746365,-697.4508753970265,5.869627077144811
5771,1075.3144430214538,-645.0152915427461,47.29690906535739
13648,1074.6957608573139,-1074.6957608573139,-44.171630121550095
29479,1068.1049198433757,1068.1049198433757,600.1280850906036
24021,1060.0088940694927,-380.3209632560611,121.78646660798503
11932,1058.1906685084105,-1058.1906685084105,-37.352300335630446
9393,1058.0351959271356,-1058.0351959271356,-78.78147400797734
15292,1056.7039871593672,-901.9766414713647,-30.25386850794047
19395,1050.0180912374828,-150.61471808422348,454.3408137255262
21654,1047.957923412323,1047.957923412323,372.9387627801861
21604,1043.6480627157725,-709.341039896477,-19.624553689873864
25504,1043.0695645621047,-79.46599088814101,409.55447439109605
1755,1042.5749099257712,-147.17887180577964,287.3490190191133
11647,1040.1481781645366,-847.052702018991,85.72350044477581
2260,1038.871980169788,-291.2653219519804,546.7578306910859
15288,1037.8004063114524,-1037.8004063114524,-43.752125055288886
13734,1034.236053831343,-1027.1540547423065,-38.644954739175716
6179,1034.1044950410724,-1034.1044950410724,-42.62888367459341
13549,1033.3657447565347,-638.6834145579487,-2.937406663261219
22263,1031.72871653984,-1031.72871653984,-55.298228313910215
949,1031.6411994546652,-1031.6411994546652,-39.018199676802766
868,1031.160062327981,-670.356437737743,-12.399943887400974
15325,1029.3110510027036,-394.0105405446763,226.60691119216906
26605,1027.2131136115638,-916.6492148283867,-29.70858680114383
552,1026.2617315217854,-991.437360997498,-37.56367641150448
15915,1021.3018177201351,-1021.3018177201351,-40.37592700028788
15920,1019.845543731004,-1019.845543731004,-60.777445991120615
11643,1018.4107090672477,-703.9665518170222,156.48745579679618
6379,1017.4070481434464,-1017.4070481434464,-46.49940805043174
6519,1015.976716478914,-348.2759922467172,162.5540473115649
13817,1014.5606198015021,-826.5589279898387,-17.053561879669108
18953,1013.5103795311103,-769.1932149355611,40.25968555375881
21777,1008.620623496228,-304.07675037985393,88.40287598005939
19402,1008.2796834449877,-977.3125256123868,-35.555233783386555
5908,1004.5697208374738,-1004.5697208374738,-42.873232239948344
28021,1002.2866634055972,1002.2866634055972,116.54496086111597
13537,999.2656884714961,-999.2656884714961,-46.027899054421745
14213,997.2993272431195,-997.2993272431195,-37.072043246064624
10540,995.1214478723705,-548.5744951888919,63.2816210075181
15254,992.8901482895017,-719.760098542273,-19.090738672365003
16210,987.5193050089292,-751.1984755503945,79.76742800967035
27756,984.9509154036641,-984.9509154036641,-66.19293786314947
8437,984.06007401113,-290.2189187364919,94.55778413818037
18212,981.2854000488295,-627.7078155642374,-11.515188132237395
6508,971.4419892753164,-665.4511359880368,-13.224323594853146
9871,970.8020603313081,-862.6521608870356,-28.339288720446778
12158,968.2692381281938,-955.7029580314245,-35.0978676893984
6413,967.2772334888577,-556.798937048763,4.765310658529413
28711,967.0846985280514,-967.0846985280514,-37.54155659583234
14267,966.8317250947779,-398.3640963872894,29.071426776988847
13593,966.7840689979494,-966.7840689979494,-42.97750647949289
6628,966.6759253256023,38.7850347943604,351.0837587220914
15788,966.2135877602268,-150.80718864896335,292.1884846925889
15319,965.6399261523038,-322.1572708878666,163.6087838725764
8050,963.2052348880097,-536.124613369815,43.38698187565506
9985,961.2547992169857,-483.7534381762147,43.48025894810896
8193,959.7011408023536,-959.7011408023536,-33.604642073556576
15467,959.3733992253741,-112.13343321573399,486.22765733730205
20366,958.0196189699694,-99.82323871683329,444.78078664651986
6427,954.7506478592753,-923.5106823608279,-30.56646041028667
19509,953.3521393329526,-580.7980115503693,31.75848507621534
18207,946.0752076384213,-482.298919249326,17.489584618483917
14627,944.70809391886,-944.70809391886,-41.875358772999114
14902,941.6090095862746,-46.28619038313629,111.15488836098812
23750,941.5002197337648,-177.27011771375933,48.11651781036279
21564,940.361912747845,-940.361912747845,-41.47028083124616
1817,939.6247423079664,-511.8847472621128,282.5027655935033
26785,939.1810078695416,939.1810078695416,583.3422409127587
12419,938.4986212756485,-938.4986212756485,-59.780442137970695
20565,937.8552064523101,-400.3493584531049,107.22233104545376
6421,936.6683767605573,-586.1819971843312,0.6179359436746624
673,933.9885662872006,-453.57463279874486,397.06523864753905
9994,932.2590348074833,87.41883697981636,139.4969661821154
9997,930.5700404917201,77.06317599738638,137.4512106107367
18579,929.7872724441381,-475.5005918947549,270.5868209498414
14896,928.4341727913254,-703.169464201149,-15.45534797414399
29793,927.0641254447401,927.0641254447401,523.765042624147
6924,925.1952145748239,-546.9823248819448,84.6799437284687
17370,922.7236995535592,-4.369571952770154,261.01004988904066
20896,922.660429848358,-537.7075309094041,8.669658017937907
937,921.0822968006962,-558.4588144806524,113.97156880040373
9906,920.8102231398225,-920.8102231398225,-46.98394849356439
3454,920.237453100582,-510.8351613158981,1.5741992306991694
13612,920.0131683200598,-920.0131683200598,-39.67284037602673
1031,919.5875915160609,-816.934051265733,-30.540462669802544
2519,917.3474447245244,-717.8376572269481,-22.072154614181976
11890,915.905285679549,-615.9499884240329,-6.831783908672577
5899,912.6127002090216,-371.05859639451785,121.18459108589204
13161,910.4937574718562,-683.1729810482097,71.51547368217636
6853,910.3801486822776,-633.6547247870825,39.99757119668852
16085,909.256407527253,-624.5210716482252,-4.9773558387028505
14106,908.9085693872319,-908.9085693872319,-38.415188733704284
15005,908.7387550192265,-89.79208111126597,358.77824525037175
24381,907.0785391926765,-907.0785391926765,-33.922159281700694
10781,906.88955926088,-776.0916677098721,-22.127320079148944
29028,906.7512651095167,-719.5234569376335,31.768644618512127
12136,905.6446690959855,-905.6446690959855,-58.72728397001285
21115,905.5113938227296,905.5113938227296,1131.889242278412
13627,903.876743376255,-507.6693376347422,4.729077292425205
11389,902.6029339463761,-351.8161240319411,166.2508758924449
10158,902.1388266608119,-902.1388266608119,-70.47959583287593
15731,901.36219994165,-901.36219994165,-46.57823754172363
26113,899.0714706655592,-610.2831068303437,-5.62649042695142
14873,898.8477090424193,-20.31733092053657,135.9848781612282
21543,898.4786058819542,-419.3963023604204,63.07198255022996
14357,896.8182830609379,-689.9558016426861,-21.00366272867445
20559,893.2911707907915,-893.2911707907915,-37.53324247020132
11646,889.1481781645367,-696.0527020189911,86.3542486000927
12090,888.5134712141006,-888.5134712141006,-56.390972681457626
6418,887.1055131085217,-684.2231192022562,-19.83485837989442
15236,885.2398495391632,-763.1596777467057,-28.146803761209636
584,884.807106157144,-479.1099528868993,112.50622695289498
12087,882.9334771335124,-882.9334771335124,-55.2196546347127
14530,881.4850469480734,-766.2803828089964,-29.623029846298948
10001,880.6125502377748,343.0008959069848,179.50100057416657
11501,880.2904618531466,-880.2904618531466,-39.54584285054567
15448,880.0818351935595,-724.4730977583677,-22.9466590095928
16923,879.8149433881044,879.8149433881044,172.110471150981
6177,879.1575361648574,-879.1575361648574,-48.30169103838002
13836,878.8838361303665,-870.5901393268846,-34.153123570661684
2348,877.8566260348074,-389.6928212943487,259.6330865944873
14731,872.2010560977376,-152.08400472977922,190.32385852444452
10725,870.3140349267051,-813.8616579842443,-25.751240690436365
1697,868.4411897943355,-412.7054854459129,40.04782613586468
2295,867.7363796420395,-599.7481234259902,-19.283515264240496
15000,863.7259212818462,-301.29119382449426,160.05448306473062
1814,863.158909054473,-388.0605352986604,11.513913697540133
1502,862.5121266446076,-613.0189733188599,450.7738550095875
25448,861.6985792978667,-287.28845150535926,227.99914437011836
13941,860.7226357348263,-857.6160611504955,-38.3981203423511
16267,860.3051700815558,-860.3051700815558,-43.359886847273906
18808,857.6566244897743,-857.6566244897743,-49.97580563094004
10390,857.455897965779,-762.5328569548825,-28.976911062943802
13146,857.4101928560995,-437.89446959039196,134.5573210656788
13845,857.4012547883904,-625.3229194789892,-17.1204716118521
667,856.9982838607393,-638.5263634393923,-19.86633838577183
14412,853.6336993575096,-356.69377930214,628.6420605368618
11796,853.5205823961231,-853.5205823961231,-36.507849170787566
10003,850.2813487239182,-268.35324102764326,61.72691414573626
15981,849.9184081628919,-211.55650837533176,187.46885680370536
7593,848.6323508145288,-823.9499283870682,-37.34575446201449
25702,848.5582045037299,-530.6769359447062,-10.343546669340096
1317,847.4813317626249,-461.84088372508995,32.821035045253936
18867,847.2984597190283,-167.8762698848732,175.1191454336637
16115,846.2233529934393,-691.291300200192,-18.35156156491116
3313,845.9500120687816,-353.5264919226368,26.078334760871552
6399,845.8229715426763,-428.1108330455091,55.26912634197376
8195,845.5457167197018,-307.24906121380616,17.863668182504874
4630,844.5164252668619,844.5164252668619,168.90328505337237
13210,843.5568394777143,-415.49368631032604,41.68230068260658
13880,840.4943570440842,-552.4984205625951,-5.8629003714818255
26930,839.6996079646051,-455.25618040934205,86.41345504844165
4575,839.3573284856975,-303.0732807751213,148.81011382673674
24279,839.2456293213181,-400.3721187110059,61.76681551278079
24496,839.0172343313073,-299.05199728875107,111.96671975544352
21622,838.3111974354833,-838.3111974354833,-43.61801496249832
20160,837.7844080398789,-397.57706233812485,16.61167962746823
7003,836.2286338939642,-483.4473493633171,6.357881188289039
24519,835.001927630355,-500.5540912312766,-6.158082619659297
4744,834.8050100883203,-457.8122839156005,290.50615034532046
26929,834.3355113109574,-587.8128193980083,-16.744169902122763
23921,832.7746594183147,-490.3170702427625,7.833345305385412
27090,832.5614039972425,-320.0334903113544,10.913976745349942
6630,831.9181684404612,-831.9181684404612,-60.415262777085054
21437,829.4412767067552,-829.4412767067552,-45.592654369648386
23126,828.8564861919731,-828.8564861919731,-70.48099372380725
7590,825.1379685085267,-825.1379685085267,-67.57886719971553
11638,824.802854741613,-631.7073785960674,74.09053153258655
22766,824.5510576623492,-208.4022509562783,217.29633333843054
668,824.3571521214077,-616.5598977825472,-11.967420554784317
14641,824.3348384350538,-824.3348384350538,-44.75270681804986
1305,822.7813408466754,-697.7049819374224,-20.21787422616799
20833,822.613430792652,-622.2388113552704,69.8307219404756
16338,822.2903461374032,-6.333777786698192,288.78638486709434
24686,821.7898691557346,-821.7898691557346,-45.629642929246785
15274,821.7759707761662,-525.3522948729141,7.186722852805949
13603,821.6091332809689,-649.3398169721477,-15.155531035634153
13890,820.9716335386038,-789.9721002521424,-35.732236877023794
13216,818.7979197064415,-148.72572175860404,219.12623142639228
25704,818.2665327377617,818.2665327377617,242.09069015910111
18800,813.4782558487108,-813.4782558487108,-54.8610261736928
1043,812.2765461009215,-425.3863009183722,105.8118536680956
22533,810.8492726134136,-643.3911276264116,-22.01252155725808
29478,808.8799326345325,282.6971681639552,181.38346135718848
3744,808.6718042325228,-723.0991120446473,-27.2995779372305
14266,808.6456882245839,-503.272648004815,12.462040444225938
21413,807.9101454690099,807.9101454690099,162.8851099735907
20927,805.3333925555149,-805.3333925555149,-43.12462902579986
27418,804.435723000206,-449.4584174444899,33.06923863670971
25907,802.4936310639605,-802.4936310639605,-47.59832069438029
13871,802.4594536038736,-784.3963154907383,-33.88151413850618
22279,802.2213163455017,-174.80593614140525,143.9843770987191
4842,798.946756694233,-650.4434559827205,-21.408294223974906
30191,798.7541607618332,-798.7541607618332,-37.891563603502526
26477,798.4093379657716,-253.54797352291644,49.87580786132586
14510,797.0270031121161,-672.4156147662018,-27.42563874543216
11639,795.370752198156,-620.3772006048821,7.299000822240487
21268,795.3504220139649,-526.3617016035649,80.12927254141502
21835,794.9799234159291,-477.76804232473177,-3.0983524243499097
6475,794.8733668662609,-794.8733668662609,-42.460454178560006
26934,793.6903840471059,-538.9087039725855,13.945949191943214
21457,788.8062386931852,-355.6791720269248,82.37234604462077
666,788.7073273941771,-191.5533447982226,274.97406178528763
19731,787.8759589694673,-466.462524983217,39.89309696650966
13636,786.3899973266842,-482.41376741653824,-0.6320907761887863
11052,784.6782891564071,-784.6782891564071,-35.92626318572744
9869,784.316800711006,-714.9631650392711,-30.474007505369826
21852,783.753885773321,-517.9630578582486,-5.70837725290242
11707,783.2471666634083,-783.2471666634083,-38.40490079132491
24898,783.0840259436518,-422.10380920283495,25.487358858976926
14854,782.7614735469222,-732.5633956253529,-30.18586168894493
2370,782.4467976428568,782.4467976428568,652.0389980357141
15991,781.8083355467767,-14.858421896770597,215.12914115330037
6392,781.6506019320028,-185.12584187354273,133.2550314968957
20835,781.5044284332544,-403.7543537694961,5.797641966799185
16108,781.2329109780492,-545.5380800433458,-13.226255695719658
3752,781.1174785364419,-397.7405271772295,36.07455815554329
13545,779.4012526478617,-779.4012526478617,-40.36903135939379
17509,778.5004218168557,-155.4384855799377,102.57845643844648
23924,777.6417039013891,-4.612594522789795,828.7368983398338
15290,777.5923889128661,-505.0161667471244,6.474869195266257
27782,777.055458064191,-90.48246698547155,90.35086674941552
25939,777.055458064191,-90.48246698547155,90.35086674941552
25903,777.055458064191,-90.48246698547155,90.35086674941552
25920,777.055458064191,-90.48246698547155,90.35086674941552
3333,776.7178430851887,-265.84608169543475,53.013571914912944
25221,775.040369338223,-613.2900199102504,-16.85530704895023
13849,774.7216469657918,-733.2887464289864,-31.317635591078133
4624,772.7122684692964,-424.32060802057384,6.805490192714581
13865,772.373540448557,-609.5864761799041,-18.160557189873817
22333,766.6427146556476,-546.0857087261975,11.709390810395748
23756,766.1812444750219,-370.53392617739735,8.119197240746422
25614,765.8931413867202,-248.04838996287444,124.33918026702149
20420,764.9476164325865,-311.1325321995343,98.73760797847908
1745,764.1715353060514,-640.0226186145097,-26.03591553624363
26544,764.0376053010114,-519.0144796897657,34.109982403814904
9609,763.9448977281738,-202.9482071169519,103.65045792650594
702,763.9088846947998,-590.5703759331789,-19.971514469626975
22214,762.7940016753661,-478.44392722519115,11.158755692545448
5187,760.2928962558509,-212.59798354655513,63.555657549544414
19173,760.1957774350885,-219.57091318047605,55.743745774794164
19636,759.4011791553348,103.3761173505336,191.88756217147375
8314,757.8856148072518,-368.59482564109686,110.67137394529844
6339,757.5188064286485,-657.2192340763286,-27.16248960079365
6644,757.0369503125548,-757.0369503125548,-68.44818718920025
9522,756.5037398178663,-120.51407832599115,203.7839833781059
23989,755.478550767526,-755.478550767526,-73.70522446512449
970,755.3210247348233,-339.69938211782244,107.61524325980531
27231,752.8799494542181,752.8799494542181,941.0999368177727
22848,752.174036367279,-121.7244662652827,137.84780858064542
6158,751.0808119261637,-508.1030373433605,-15.929070271574195
11046,750.6867303157226,-187.61997476685792,93.56460264944778
15768,749.6737352507189,-98.04304502438748,219.04733196572897
9648,747.8392934126314,-510.09298155712895,29.98216786457567
3493,747.166491336034,-335.4034836771898,95.76030127047312
18499,746.5324658273407,-587.8109798673539,-13.69408488069599
9986,745.6547837220132,-268.15345367118715,46.27539241780229
13286,745.6478369072588,-300.3777180184525,107.46576097119677
12689,743.1886792536825,-628.9363771124432,-10.949746753006798
15928,742.1260686138024,-451.1847503713022,5.380162975700553
8466,742.092765878886,-742.092765878886,-65.90521899457246
14858,742.0729648920575,-528.6668925160276,-16.21107326482791
14977,742.0114747395273,-267.71795958443545,24.06431547883361
11129,741.0200990242037,-447.0502199117433,-4.054669651823807
25340,740.5042496668176,-740.5042496668176,-52.394009875377776
15760,739.9576873196797,-520.313836610114,-9.18039542622678
12088,738.4334771335125,-738.4334771335125,-53.53376240356672
28358,737.6372557580471,737.6372557580471,599.7050859821521
18622,737.6289145044284,-199.5348397999769,104.59529353158915
9988,736.892308081314,-543.8263559442014,-0.5960234328655105
17309,736.7944376245141,-96.17855134233832,10.804263621458244
18187,734.2629238879308,-449.27046907600015,-8.530773330069536
4746,734.1297069601715,-403.9739536093548,154.43374568234924
